,Product Name,Product Prices,Product Ratings,Product Description
1311,"POCO X2 (Matrix Purple, 256 GB)","₹16,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1312,"REDMI 10 Prime (Astral White, 128 GB)","₹15,499",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) Full HD Display50MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
1313,"REDMI 10 Prime (Phantom Black, 128 GB)","₹17,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) Full HD Display50MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
1314,"OPPO F5 Youth (Gold, 32 GB)","₹16,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD+ Display13MP Rear Camera | 16MP Front Camera3200 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1315,"SAMSUNG Galaxy A31 (Prism Crush Blue, 128 GB)","₹17,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) Full HD+ Display48MP + 8MP + 5MP + 5MP | 20MP Front Camera5000 mAh Lithium-ion BatteryMediaTek (MT6768) Octa Core ProcessorSuper AMOLED Display1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
1316,"SAMSUNG Galaxy A30s (Prism Crush White, 64 GB)","₹16,999",4.5,4 GB RAM | 64 GB ROM16.26 cm (6.4 inch) HD+ Display25MP + 5MP + 8MP | 16MP Front Camera4000 mAh Li-ion BatteryExynos 7904 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
1317,"Honor 10 Lite (Sapphire Blue, 64 GB)","₹19,990",4.2,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) Full HD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable"
1318,"Honor 10 Lite (Midnight Black, 64 GB)","₹13,744",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.77 cm (6.21 inch) Full HD+ Display13MP + 2MP | 24MP Front Camera3400 mAh Lithium Polymer BatteryKirin 710 2.2GHz Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable"
1319,"Redmi Note 7 Pro (Neptune Blue, 64 GB)","₹19,990",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1320,"POCO M2 Pro (Out of the Blue, 64 GB)","₹19,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
1321,"vivo Y20 (Obsidian Black, 64 GB)","₹19,990",4,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories
1322,"realme 8 (Cyber Silver, 128 GB)","₹18,990",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
1323,"realme X (Space Blue, 128 GB)","₹18,990",4.4,4 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera3765 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorIn-display Fingerprint SensorVooC Flash Charge 3.0Super AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1324,"MOTOROLA G71 5G (Neptune Green, 128 GB)","₹14,990",4.2,6 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 Processor1 Year on Handset and 6 Months on Accessories
1325,"realme Narzo 30 5G (Racing Blue, 128 GB)","₹16,990",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 (MT6833) Processor1 Year Warranty for Mobile and 6 Months for Accessories
1326,"Redmi Note 5 Pro (Black, 64 GB)","₹16,990",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1327,"Mi 10i (Atlantic Blue, 128 GB)","₹19,999",4.3,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4820 mAh BatteryQualcomm SM7225 Snapdragon 750G 5G (8 nm) Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
1328,"Tecno Spark 10 5G (Meta White, 128 GB)","₹17,999",4.4,8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty 1 Year For Handset And 6 Month For Accessories.
1329,"OPPO Reno2 F (Lake Green, 256 GB)","₹18,999",4.4,6 GB RAM | 256 GB ROM16.51 cm (6.5 inch) Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera4000 mAh BatteryMediaTek Helio P70 ProcessorUltra Night Mode 2.0Brand Warranty of 1 Year Available for Mobile with Battery and 6 Months for Accessories
1330,"realme 8 Pro (Infinite Blue, 128 GB)","₹19,989",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4500 mAh BatteryQualcomm Snapdragon 720G ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
1331,"SAMSUNG Galaxy M33 5G (Deep Ocean Blue, 128 GB)","₹15,990",2.7,6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty
1332,"OPPO A53s 5G (Crystal Blue, 128 GB)","₹15,990",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1333,"OPPO A53s 5G (Ink Black, 128 GB)","₹13,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1334,"vivo Y20G (Obsidian Black, 128 GB)","₹17,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryMediaTek Helio G80 Processor1 Year for Handset and 6 Months for In-box Accessories
1335,"OPPO A53s 5G (Ink Black, 128 GB)","₹16,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1336,"OPPO A53s 5G (Crystal Blue, 128 GB)","₹17,990",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1337,"Honor 9i (Aurora Blue, 64 GB)","₹15,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB14.99 cm (5.9 inch) Full HD+ Display16MP + 2MP | 13MP + 2MP Dual Front Camera3340 mAh BatteryHuawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
1338,"OPPO F21PRO (Auroral Blue, 128 GB)","₹16,999",4.2,8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera4500 mAh Battery12MONTH
1339,"realme 9 Pro+ 5G (Sunrise Blue, 128 GB)","₹20,999",4.1,6 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera4500 mAh Li-ion BatteryMediatek Dimensity 920 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
1340,"realme Narzo 50 Pro 5G (Hyper Black, 128 GB)","₹17,999",4.3,6 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Display48MP Rear Camera5000 mAh BatteryDimensity 920 5G Processor Processor12Months Brand Warranty
1341,"OPPO A5s (Green, 64 GB)","₹15,499",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1342,"OPPO A5s (Black, 64 GB)","₹18,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1343,"realme 6 (Comet Blue, 64 GB)","₹19,990",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 16MP Front Camera4300 mAh BatteryMediaTek Helio G90T Processor90 Hz Ultra Smooth Display30 W Flash ChargeSide Fingerprint SensorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1344,"realme 6 (Comet White, 64 GB)","₹16,999",4.4,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 16MP Front Camera4300 mAh BatteryMediaTek Helio G90T Processor90 Hz Ultra Smooth Display30 W Flash ChargeSide Fingerprint SensorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1345,"MOTOROLA G71 5G (Neptune Green, 128 GB)","₹18,990",4,6 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 Processor1 Year on Handset and 6 Months on Accessories
1346,"IQOO Z6 5G (Chromatic Blue, 128 GB)","₹18,990",4.5,8 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh Battery1 Year Warranty
1347,"realme Narzo 30 5G (Racing Silver, 64 GB)","₹16,990",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 (MT6833) Processor1 Year Warranty for Mobile and 6 Months for Accessories
1348,"vivo Y20 (Obsidian Black, 64 GB)","₹16,990",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 Processor1 Year for Device and 6 Months for In-box Accessories
1349,"realme X (Space Blue, 128 GB)","₹16,490",4.3,8 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera3765 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorIn-display Fingerprint SensorVooC Flash Charge 3.0Super AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1350,"realme X (Space Blue, 128 GB)","₹14,990",4.4,4 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP + 5MP | 16MP Front Camera3765 mAh BatteryQualcomm Snapdragon 710 Octa Core 2.2 GHz AIE ProcessorIn-display Fingerprint SensorVooC Flash Charge 3.0Super AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1351,"realme 8 (Cyber Silver, 128 GB)","₹17,999",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
1352,"Motorola Edge 20 Fusion 5G (Electric Graphite, 128 GB)","₹19,999",4.4,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryMediaTek Dimensity 800U Processor90Hz Refresh Rate AMOLED Display13 5G Bands1 Year on Handset and 6 Months on Accessories
1353,"OPPO Reno2 F (Lake Green, 256 GB)","₹17,999",4.4,6 GB RAM | 256 GB ROM16.51 cm (6.5 inch) Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera4000 mAh BatteryMediaTek Helio P70 ProcessorUltra Night Mode 2.0Brand Warranty of 1 Year Available for Mobile with Battery and 6 Months for Accessories
1354,"Redmi Note 5 Pro (Black, 64 GB)","₹19,999",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1355,"OPPO A53s 5G (Crystal Blue, 128 GB)","₹19,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1356,"OPPO A53s 5G (Ink Black, 128 GB)","₹15,990",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1357,"OPPO A53s 5G (Ink Black, 128 GB)","₹15,990",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1358,"OPPO A53s 5G (Crystal Blue, 128 GB)","₹18,990",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 ProcessorDual-Mode 5G | Ultra Clear Eye Care Display | Side Fingerprint UnlockBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1359,"realme 6 (Comet Blue, 64 GB)","₹19,990",4.4,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 16MP Front Camera4300 mAh BatteryMediaTek Helio G90T Processor90 Hz Ultra Smooth Display30 W Flash ChargeSide Fingerprint SensorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
1360,"vivo Y31 (Racing Black, 128 GB)","₹15,990",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 662 Processor1 Year for Handset and 6 Months for In-box Accessories
1361,"vivo Y20G (Obsidian Black, 128 GB)","₹19,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryMediaTek Helio G80 Processor1 Year for Handset and 6 Months for In-box Accessories
1362,"realme Narzo 30 5G (Racing Blue, 128 GB)","₹16,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Dimensity 700 (MT6833) Processor1 Year Warranty for Mobile and 6 Months for Accessories
1363,"realme 8 Pro (Infinite Black, 128 GB)","₹19,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4500 mAh BatteryQualcomm Snapdragon 720G ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
1364,"realme 8 Pro (Infinite Black, 128 GB)","₹19,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4500 mAh BatteryQualcomm Snapdragon 720G ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
1365,"Honor 9i (Aurora Blue, 64 GB)","₹15,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB14.99 cm (5.9 inch) Full HD+ Display16MP + 2MP | 13MP + 2MP Dual Front Camera3340 mAh BatteryHuawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
1366,"realme 8 Pro (Illuminating Yellow, 128 GB)","₹19,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4500 mAh BatteryQualcomm Snapdragon 720G ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
1367,"OPPO A5s (Black, 64 GB)","₹19,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1368,"OPPO A5s (Green, 64 GB)","₹17,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 2MP | 8MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1369,"POCO X3 Pro (Steel Blue, 128 GB)","₹17,999",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 20MP Front Camera5160 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 860 ProcessorMultiple Hands-free Voice AssistantsOne Year Warranty for Handset, 6 Months for Accessories"
1370,"OPPO Reno2 F (Sky White, 256 GB)","₹17,990",4.4,6 GB RAM | 256 GB ROM16.51 cm (6.5 inch) Display48MP + 8MP + 2MP + 2MP | 16MP Front Camera4000 mAh BatteryMediaTek Helio P70 ProcessorUltra Night Mode 2.0Brand Warranty of 1 Year Available for Mobile with Battery and 6 Months for Accessories
1371,"realme 2 Pro (Black Sea, 128 GB)","₹16,895",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display16MP + 2MP | 16MP Front Camera3500 mAh Li-ion BatteryQualcomm Snapdragon 660 Octa Core 1.95GHz AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1372,"realme 8 Pro (Infinite Blue, 128 GB)","₹15,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.26 cm (6.4 inch) Full HD+ Display108MP + 8MP + 2MP + 2MP | 16MP Front Camera4500 mAh BatteryQualcomm Snapdragon 720G ProcessorSuper AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories
1373,"Honor 9 Lite (Midnight Black, 64 GB)","₹14,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) Full HD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 mAh BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
1374,"Honor 9N (Sapphire Blue, 128 GB)","₹17,999",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core ProcessorFull View Display with Notch12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
1375,"Honor 9N (Midnight Black, 128 GB)","₹19,999",4.3,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
1376,"Honor 9N (Midnight Black, 64 GB)","₹19,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
1377,"POCO M2 Pro (Two Shades of Black, 128 GB)","₹18,999",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
